# L TT EE BB TE PP
1.63600000e+03 5.25574052e-11 2.67839681e-12 9.94131170e-15 -2.75897064e-12 3.02387328e-09
1.63700000e+03 5.25024954e-11 2.67042673e-12 9.93341647e-15 -2.80130767e-12 3.02083074e-09
1.63800000e+03 5.24507867e-11 2.66219967e-12 9.92558093e-15 -2.84310432e-12 3.01779381e-09
1.63900000e+03 5.24022944e-11 2.65373484e-12 9.91780474e-15 -2.88435593e-12 3.01476177e-09
1.64000000e+03 5.23569339e-11 2.64504146e-12 9.91008755e-15 -2.92505774e-12 3.01173461e-09
1.64100000e+03 5.23146211e-11 2.63611867e-12 9.90242896e-15 -2.96517493e-12 3.00871231e-09
1.64200000e+03 5.22753720e-11 2.62696562e-12 9.89482858e-15 -3.00470256e-12 3.00569486e-09
1.64300000e+03 5.22391031e-11 2.61759141e-12 9.88728598e-15 -3.04363563e-12 3.00268227e-09
1.64400000e+03 5.22058311e-11 2.60800510e-12 9.87980073e-15 -3.08194904e-12 2.99967450e-09
1.64500000e+03 5.21753730e-11 2.59819574e-12 9.87237237e-15 -3.11962758e-12 2.99667085e-09
1.64600000e+03 5.21477460e-11 2.58816235e-12 9.86500042e-15 -3.15667598e-12 2.99367273e-09
1.64700000e+03 5.21228676e-11 2.57793390e-12 9.85768437e-15 -3.19306884e-12 2.99067941e-09
1.64800000e+03 5.21006557e-11 2.56748935e-12 9.85042373e-15 -3.22879069e-12 2.98769089e-09
1.64900000e+03 5.20811283e-11 2.55683764e-12 9.84321796e-15 -3.26383596e-12 2.98470715e-09
1.65000000e+03 5.20641035e-11 2.54597765e-12 9.83606652e-15 -3.29818895e-12 2.98172818e-09
1.65100000e+03 5.20495999e-11 2.53492826e-12 9.82896884e-15 -3.33184390e-12 2.97875398e-09
1.65200000e+03 5.20376363e-11 2.52368833e-12 9.82192435e-15 -3.36479498e-12 2.97578454e-09
1.65300000e+03 5.20279319e-11 2.51225666e-12 9.81493245e-15 -3.39702628e-12 2.97281984e-09
1.65400000e+03 5.20207059e-11 2.50063205e-12 9.80799254e-15 -3.42852175e-12 2.96985988e-09
1.65500000e+03 5.20156778e-11 2.48883327e-12 9.80110399e-15 -3.45928527e-12 2.96690465e-09
1.65600000e+03 5.20127673e-11 2.47685906e-12 9.79426618e-15 -3.48931059e-12 2.96395413e-09
1.65700000e+03 5.20120942e-11 2.46471815e-12 9.78747845e-15 -3.51857136e-12 2.96100833e-09
1.65800000e+03 5.20134786e-11 2.45239923e-12 9.78074014e-15 -3.54707112e-12 2.95806652e-09
1.65900000e+03 5.20169404e-11 2.43992098e-12 9.77405056e-15 -3.57480327e-12 2.95513011e-09
1.66000000e+03 5.20223002e-11 2.42729204e-12 9.76740904e-15 -3.60176112e-12 2.95219838e-09
1.66100000e+03 5.20295783e-11 2.41450106e-12 9.76081487e-15 -3.62793788e-12 2.94927132e-09
1.66200000e+03 5.20385953e-11 2.40156664e-12 9.75426733e-15 -3.65331661e-12 2.94634893e-09
1.66300000e+03 5.20494719e-11 2.38848737e-12 9.74776569e-15 -3.67791027e-12 2.94343120e-09
1.66400000e+03 5.20620291e-11 2.37527183e-12 9.74130922e-15 -3.70170171e-12 2.94051811e-09
1.66500000e+03 5.20761877e-11 2.36191855e-12 9.73489716e-15 -3.72467365e-12 2.93760966e-09
1.66600000e+03 5.20918688e-11 2.34842608e-12 9.72852873e-15 -3.74683868e-12 2.93470583e-09
1.66700000e+03 5.21090937e-11 2.33482293e-12 9.72220317e-15 -3.76818929e-12 2.93180663e-09
1.66800000e+03 5.21277835e-11 2.32108760e-12 9.71591968e-15 -3.78870785e-12 2.92891203e-09
1.66900000e+03 5.21477596e-11 2.30722857e-12 9.70967747e-15 -3.80839659e-12 2.92602204e-09
1.67000000e+03 5.21690436e-11 2.29326430e-12 9.70347570e-15 -3.82724763e-12 2.92313663e-09
1.67100000e+03 5.21915569e-11 2.27918326e-12 9.69731356e-15 -3.84526297e-12 2.92025581e-09
1.67200000e+03 5.22152212e-11 2.26500386e-12 9.69119021e-15 -3.86243448e-12 2.91737956e-09
1.67300000e+03 5.22399581e-11 2.25072454e-12 9.68510479e-15 -3.87877391e-12 2.91450788e-09
1.67400000e+03 5.22657894e-11 2.23635370e-12 9.67905644e-15 -3.89426289e-12 2.91164075e-09
1.67500000e+03 5.22925369e-11 2.22189974e-12 9.67304429e-15 -3.90891291e-12 2.90877817e-09
1.67600000e+03 5.23202223e-11 2.20737105e-12 9.66706745e-15 -3.92272536e-12 2.90592013e-09
1.67700000e+03 5.23487676e-11 2.19277600e-12 9.66112502e-15 -3.93569148e-12 2.90306661e-09
1.67800000e+03 5.23781948e-11 2.17810296e-12 9.65521609e-15 -3.94781241e-12 2.90021762e-09
1.67900000e+03 5.24082257e-11 2.16337027e-12 9.64933974e-15 -3.95908914e-12 2.89737313e-09
1.68000000e+03 5.24388823e-11 2.14858629e-12 9.64349505e-15 -3.96951256e-12 2.89453314e-09
1.68100000e+03 5.24702866e-11 2.13373935e-12 9.63768105e-15 -3.97909342e-12 2.89169765e-09
1.68200000e+03 5.25020607e-11 2.11884778e-12 9.63189681e-15 -3.98783234e-12 2.88886664e-09
1.68300000e+03 5.25343264e-11 2.10390990e-12 9.62614136e-15 -3.99570984e-12 2.88604010e-09
1.68400000e+03 5.25670057e-11 2.08892404e-12 9.62041373e-15 -4.00274629e-12 2.88321803e-09
1.68500000e+03 5.26000206e-11 2.07390850e-12 9.61471293e-15 -4.00893195e-12 2.88040041e-09
1.68600000e+03 5.26332931e-11 2.05886159e-12 9.60903797e-15 -4.01426694e-12 2.87758724e-09
1.68700000e+03 5.26667450e-11 2.04378161e-12 9.60338784e-15 -4.01877129e-12 2.87477919e-09
1.68800000e+03 5.27003982e-11 2.02868687e-12 9.59776155e-15 -4.02243486e-12 2.87197488e-09
1.68900000e+03 5.27341745e-11 2.01356566e-12 9.59215806e-15 -4.02525742e-12 2.86917499e-09
1.69000000e+03 5.27678956e-11 1.99844628e-12 9.58657636e-15 -4.02724862e-12 2.86637951e-09
1.69100000e+03 5.28015832e-11 1.98331703e-12 9.58101541e-15 -4.02840796e-12 2.86358843e-09
1.69200000e+03 5.28352589e-11 1.96818619e-12 9.57547416e-15 -4.02873485e-12 2.86080175e-09
1.69300000e+03 5.28686441e-11 1.95305207e-12 9.56995159e-15 -4.02824856e-12 2.85801945e-09
1.69400000e+03 5.29019603e-11 1.93793296e-12 9.56444663e-15 -4.02692824e-12 2.85524152e-09
1.69500000e+03 5.29348287e-11 1.92282716e-12 9.55895823e-15 -4.02479293e-12 2.85246795e-09
1.69600000e+03 5.29674704e-11 1.90772297e-12 9.55348532e-15 -4.02184154e-12 2.84969874e-09
1.69700000e+03 5.29997065e-11 1.89264869e-12 9.54802685e-15 -4.01808289e-12 2.84693388e-09
1.69800000e+03 5.30313579e-11 1.87759264e-12 9.54258176e-15 -4.01350564e-12 2.84417335e-09
1.69900000e+03 5.30625453e-11 1.86256313e-12 9.53714896e-15 -4.00813836e-12 2.84141716e-09
1.70000000e+03 5.30931892e-11 1.84757847e-12 9.53172739e-15 -4.00196951e-12 2.83866528e-09
1.70100000e+03 5.31232101e-11 1.83261699e-12 9.52631599e-15 -3.99501741e-12 2.83591838e-09
1.70200000e+03 5.31525283e-11 1.81770699e-12 9.52091368e-15 -3.98728029e-12 2.83317512e-09
1.70300000e+03 5.31811640e-11 1.80285678e-12 9.51551940e-15 -3.97878625e-12 2.83043614e-09
1.70400000e+03 5.32090373e-11 1.78804468e-12 9.51013207e-15 -3.96953328e-12 2.82770145e-09
1.70500000e+03 5.32361679e-11 1.77330902e-12 9.50475064e-15 -3.95952925e-12 2.82497104e-09
1.70600000e+03 5.32623753e-11 1.75862813e-12 9.49937404e-15 -3.94879195e-12 2.82224490e-09
1.70700000e+03 5.32876790e-11 1.74401036e-12 9.49400121e-15 -3.93730903e-12 2.81952301e-09
1.70800000e+03 5.33119979e-11 1.72947407e-12 9.48863111e-15 -3.92510806e-12 2.81680538e-09
1.70900000e+03 5.33354508e-11 1.71500762e-12 9.48326268e-15 -3.91218649e-12 2.81409199e-09
1.71000000e+03 5.33577563e-11 1.70062940e-12 9.47789489e-15 -3.89855167e-12 2.81138350e-09
1.71100000e+03 5.33790326e-11 1.68632779e-12 9.47252670e-15 -3.88422084e-12 2.80867857e-09
1.71200000e+03 5.33990978e-11 1.67211121e-12 9.46715709e-15 -3.86920116e-12 2.80597786e-09
1.71300000e+03 5.34179693e-11 1.65798807e-12 9.46178504e-15 -3.85349966e-12 2.80328136e-09
1.71400000e+03 5.34356646e-11 1.64395681e-12 9.45640955e-15 -3.83711330e-12 2.80058906e-09
1.71500000e+03 5.34521008e-11 1.63002587e-12 9.45102961e-15 -3.82007893e-12 2.79790095e-09
1.71600000e+03 5.34672945e-11 1.61620373e-12 9.44564423e-15 -3.80239331e-12 2.79521703e-09
1.71700000e+03 5.34810620e-11 1.60248886e-12 9.44025245e-15 -3.78406310e-12 2.79253795e-09
1.71800000e+03 5.34934196e-11 1.58887976e-12 9.43485329e-15 -3.76511488e-12 2.78986237e-09
1.71900000e+03 5.35044827e-11 1.57538494e-12 9.42944580e-15 -3.74553512e-12 2.78719095e-09
1.72000000e+03 5.35139669e-11 1.56200294e-12 9.42402905e-15 -3.72536022e-12 2.78452368e-09
1.72100000e+03 5.35220870e-11 1.54875231e-12 9.41860209e-15 -3.70458649e-12 2.78186055e-09
1.72200000e+03 5.35286577e-11 1.53562163e-12 9.41316402e-15 -3.68323015e-12 2.77920156e-09
1.72300000e+03 5.35335933e-11 1.52262947e-12 9.40771393e-15 -3.66131733e-12 2.77654736e-09
1.72400000e+03 5.35371076e-11 1.50976445e-12 9.40225094e-15 -3.63883411e-12 2.77389661e-09
1.72500000e+03 5.35389142e-11 1.49703519e-12 9.39677418e-15 -3.61581644e-12 2.77124997e-09
1.72600000e+03 5.35390261e-11 1.48444036e-12 9.39128277e-15 -3.59226025e-12 2.76860744e-09
1.72700000e+03 5.35375562e-11 1.47199862e-12 9.38577589e-15 -3.56818134e-12 2.76596899e-09
1.72800000e+03 5.35343167e-11 1.45968867e-12 9.38025270e-15 -3.54359548e-12 2.76333529e-09
1.72900000e+03 5.35293197e-11 1.44753922e-12 9.37471238e-15 -3.51851834e-12 2.76070501e-09
1.73000000e+03 5.35225768e-11 1.43553902e-12 9.36915414e-15 -3.49294553e-12 2.75807879e-09
1.73100000e+03 5.35139991e-11 1.42368682e-12 9.36357718e-15 -3.46690259e-12 2.75545663e-09
1.73200000e+03 5.35035975e-11 1.41199141e-12 9.35798074e-15 -3.44039501e-12 2.75283852e-09
1.73300000e+03 5.34912823e-11 1.40046160e-12 9.35236407e-15 -3.41343818e-12 2.75022511e-09
1.73400000e+03 5.34770636e-11 1.38908623e-12 9.34672642e-15 -3.38603748e-12 2.74761508e-09
1.73500000e+03 5.34608511e-11 1.37787416e-12 9.34106708e-15 -3.35821818e-12 2.74500908e-09
1.73600000e+03 5.34428539e-11 1.36683428e-12 9.33538532e-15 -3.32999552e-12 2.74240709e-09
1.73700000e+03 5.34228809e-11 1.35596548e-12 9.32968045e-15 -3.30137468e-12 2.73980911e-09
1.73800000e+03 5.34009405e-11 1.34526672e-12 9.32395180e-15 -3.27239079e-12 2.73721579e-09
1.73900000e+03 5.33770409e-11 1.33474696e-12 9.31819870e-15 -3.24303892e-12 2.73462580e-09
1.74000000e+03 5.33511896e-11 1.32440518e-12 9.31242049e-15 -3.21334409e-12 2.73203980e-09
1.74100000e+03 5.33233941e-11 1.31424041e-12 9.30661654e-15 -3.18331130e-12 2.72945777e-09
1.74200000e+03 5.32935611e-11 1.30426168e-12 9.30078623e-15 -3.15297547e-12 2.72688037e-09
1.74300000e+03 5.32616972e-11 1.29445807e-12 9.29492895e-15 -3.12232149e-12 2.72430627e-09
1.74400000e+03 5.32277085e-11 1.28484869e-12 9.28904409e-15 -3.09137423e-12 2.72173612e-09
1.74500000e+03 5.31918009e-11 1.27542266e-12 9.28313109e-15 -3.06014851e-12 2.71916991e-09
1.74600000e+03 5.31536796e-11 1.26618914e-12 9.27718936e-15 -3.02865909e-12 2.71660764e-09
1.74700000e+03 5.31134496e-11 1.25713732e-12 9.27121837e-15 -2.99690073e-12 2.71404993e-09
1.74800000e+03 5.30712156e-11 1.24828641e-12 9.26521756e-15 -2.96491815e-12 2.71149550e-09
1.74900000e+03 5.30266819e-11 1.23962566e-12 9.25918641e-15 -2.93269604e-12 2.70894498e-09
1.75000000e+03 5.29801522e-11 1.23115434e-12 9.25312440e-15 -2.90026906e-12 2.70639836e-09
1.75100000e+03 5.29314302e-11 1.22288177e-12 9.24703103e-15 -2.86764185e-12 2.70385628e-09
1.75200000e+03 5.28806189e-11 1.21480727e-12 9.24090582e-15 -2.83483899e-12 2.70131743e-09
1.75300000e+03 5.28277212e-11 1.20693021e-12 9.23474828e-15 -2.80186502e-12 2.69878246e-09
1.75400000e+03 5.27726396e-11 1.19924998e-12 9.22855795e-15 -2.76873449e-12 2.69625200e-09
1.75500000e+03 5.27153762e-11 1.19177603e-12 9.22233439e-15 -2.73547192e-12 2.69372477e-09
1.75600000e+03 5.26560326e-11 1.18449779e-12 9.21607716e-15 -2.70207182e-12 2.69120138e-09
1.75700000e+03 5.25945103e-11 1.17742477e-12 9.20978583e-15 -2.66856870e-12 2.68868184e-09
1.75800000e+03 5.25308103e-11 1.17054648e-12 9.20346000e-15 -2.63496704e-12 2.68616679e-09
1.75900000e+03 5.24649331e-11 1.16387847e-12 9.19709926e-15 -2.60128133e-12 2.68365492e-09
1.76000000e+03 5.23969790e-11 1.15741133e-12 9.19070323e-15 -2.56751607e-12 2.68114687e-09
1.76100000e+03 5.23268480e-11 1.15114666e-12 9.18427155e-15 -2.53369573e-12 2.67864328e-09
1.76200000e+03 5.22545396e-11 1.14508613e-12 9.17780385e-15 -2.49982480e-12 2.67614286e-09
1.76300000e+03 5.21801530e-11 1.13922940e-12 9.17129980e-15 -2.46593778e-12 2.67364624e-09
1.76400000e+03 5.21035869e-11 1.13357618e-12 9.16475906e-15 -2.43202917e-12 2.67115341e-09
1.76500000e+03 5.20250399e-11 1.12812821e-12 9.15818133e-15 -2.39811347e-12 2.66866500e-09
1.76600000e+03 5.19444100e-11 1.12288528e-12 9.15156631e-15 -2.36422520e-12 2.66617973e-09
1.76700000e+03 5.18616950e-11 1.11784617e-12 9.14491371e-15 -2.33035890e-12 2.66369824e-09
1.76800000e+03 5.17769922e-11 1.11301274e-12 9.13822326e-15 -2.29653911e-12 2.66122114e-09
1.76900000e+03 5.16902986e-11 1.10838384e-12 9.13149472e-15 -2.26277040e-12 2.65874716e-09
1.77000000e+03 5.16016109e-11 1.10395939e-12 9.12472785e-15 -2.22907735e-12 2.65627693e-09
1.77100000e+03 5.15109253e-11 1.09973930e-12 9.11792242e-15 -2.19547457e-12 2.65381107e-09
1.77200000e+03 5.14182377e-11 1.09572155e-12 9.11107824e-15 -2.16195669e-12 2.65134830e-09
1.77300000e+03 5.13236437e-11 1.09190613e-12 9.10419512e-15 -2.12854838e-12 2.64888927e-09
1.77400000e+03 5.12270384e-11 1.08829306e-12 9.09727290e-15 -2.09526432e-12 2.64643457e-09
1.77500000e+03 5.11286167e-11 1.08488142e-12 9.09031142e-15 -2.06210923e-12 2.64398296e-09
1.77600000e+03 5.10281729e-11 1.08167128e-12 9.08331054e-15 -2.02910787e-12 2.64153505e-09
1.77700000e+03 5.09259013e-11 1.07866077e-12 9.07627017e-15 -1.99625501e-12 2.63909146e-09
1.77800000e+03 5.08217954e-11 1.07584905e-12 9.06919020e-15 -1.96357549e-12 2.63665093e-09
1.77900000e+03 5.07157487e-11 1.07323529e-12 9.06207055e-15 -1.93107417e-12 2.63421407e-09
1.78000000e+03 5.06079541e-11 1.07081872e-12 9.05491118e-15 -1.89877595e-12 2.63178152e-09
1.78100000e+03 5.04983044e-11 1.06859757e-12 9.04771204e-15 -1.86667579e-12 2.62935200e-09
1.78200000e+03 5.03868916e-11 1.06657213e-12 9.04047311e-15 -1.83480867e-12 2.62692613e-09
1.78300000e+03 5.02737079e-11 1.06474070e-12 9.03319440e-15 -1.80315965e-12 2.62450454e-09
1.78400000e+03 5.01588447e-11 1.06310061e-12 9.02587593e-15 -1.77175380e-12 2.62208596e-09
1.78500000e+03 5.00421933e-11 1.06165225e-12 9.01851775e-15 -1.74060627e-12 2.61967164e-09
1.78600000e+03 4.99239446e-11 1.06039300e-12 9.01111991e-15 -1.70971226e-12 2.61726032e-09
1.78700000e+03 4.98040890e-11 1.05932129e-12 9.00368250e-15 -1.67910701e-12 2.61485261e-09
1.78800000e+03 4.96825169e-11 1.05843657e-12 8.99620562e-15 -1.64877584e-12 2.61244914e-09
1.78900000e+03 4.95594179e-11 1.05773634e-12 8.98868940e-15 -1.61875410e-12 2.61004865e-09
1.79000000e+03 4.94347818e-11 1.05721910e-12 8.98113398e-15 -1.58902722e-12 2.60765175e-09
1.79100000e+03 4.93084976e-11 1.05688440e-12 8.97353953e-15 -1.55962069e-12 2.60525906e-09
1.79200000e+03 4.91807543e-11 1.05672780e-12 8.96590623e-15 -1.53054005e-12 2.60286932e-09
1.79300000e+03 4.90515404e-11 1.05674891e-12 8.95823428e-15 -1.50180093e-12 2.60048378e-09
1.79400000e+03 4.89207443e-11 1.05694435e-12 8.95052391e-15 -1.47340901e-12 2.59810118e-09
1.79500000e+03 4.87885538e-11 1.05731478e-12 8.94277536e-15 -1.44537004e-12 2.59572214e-09
1.79600000e+03 4.86548567e-11 1.05785587e-12 8.93498890e-15 -1.41768983e-12 2.59334726e-09
1.79700000e+03 4.85198404e-11 1.05856633e-12 8.92716481e-15 -1.39039429e-12 2.59097531e-09
1.79800000e+03 4.83833920e-11 1.05944290e-12 8.91930338e-15 -1.36348938e-12 2.58860751e-09
1.79900000e+03 4.82456983e-11 1.06048533e-12 8.91140493e-15 -1.33696114e-12 2.58624261e-09
1.80000000e+03 4.81066459e-11 1.06168940e-12 8.90346981e-15 -1.31084568e-12 2.58388124e-09
1.80100000e+03 4.79664212e-11 1.06305393e-12 8.89549835e-15 -1.28513819e-12 2.58152398e-09
1.80200000e+03 4.78250101e-11 1.06457675e-12 8.88749094e-15 -1.25984889e-12 2.57916962e-09
1.80300000e+03 4.76823985e-11 1.06625474e-12 8.87944796e-15 -1.23498808e-12 2.57681937e-09
1.80400000e+03 4.75386719e-11 1.06808579e-12 8.87136981e-15 -1.21056211e-12 2.57447199e-09
1.80500000e+03 4.73939157e-11 1.07006681e-12 8.86325690e-15 -1.18657645e-12 2.57212809e-09
1.80600000e+03 4.72481150e-11 1.07219573e-12 8.85510967e-15 -1.16303862e-12 2.56978829e-09
1.80700000e+03 4.71012547e-11 1.07446953e-12 8.84692857e-15 -1.13995426e-12 2.56745134e-09
1.80800000e+03 4.69534196e-11 1.07688517e-12 8.83871404e-15 -1.11733007e-12 2.56511846e-09
1.80900000e+03 4.68045943e-11 1.07944067e-12 8.83046657e-15 -1.09517385e-12 2.56278843e-09
1.81000000e+03 4.66548632e-11 1.08213304e-12 8.82218664e-15 -1.07349148e-12 2.56046246e-09
1.81100000e+03 4.65042107e-11 1.08495934e-12 8.81387474e-15 -1.05228794e-12 2.55813932e-09
1.81200000e+03 4.63527207e-11 1.08791563e-12 8.80553138e-15 -1.03156728e-12 2.55581962e-09
1.81300000e+03 4.62003774e-11 1.09100098e-12 8.79715708e-15 -1.01133567e-12 2.55350395e-09
1.81400000e+03 4.60472646e-11 1.09421152e-12 8.78875236e-15 -9.91598352e-13 2.55119110e-09
1.81500000e+03 4.58934661e-11 1.09754435e-12 8.78031776e-15 -9.72359667e-13 2.54888226e-09
1.81600000e+03 4.57389656e-11 1.10099663e-12 8.77185383e-15 -9.53624051e-13 2.54657623e-09
1.81700000e+03 4.55838466e-11 1.10456550e-12 8.76336112e-15 -9.35398032e-13 2.54427421e-09
1.81800000e+03 4.54280925e-11 1.10824815e-12 8.75484019e-15 -9.17684235e-13 2.54197497e-09
1.81900000e+03 4.52717870e-11 1.11204076e-12 8.74629161e-15 -9.00486382e-13 2.53967973e-09
1.82000000e+03 4.51149132e-11 1.11594055e-12 8.73771596e-15 -8.83808291e-13 2.53738726e-09
1.82100000e+03 4.49575545e-11 1.11993973e-12 8.72911381e-15 -8.67653876e-13 2.53509877e-09
1.82200000e+03 4.47997941e-11 1.12404755e-12 8.72048576e-15 -8.52026151e-13 2.53281305e-09
1.82300000e+03 4.46415153e-11 1.12825225e-12 8.71183240e-15 -8.36930228e-13 2.53053128e-09
1.82400000e+03 4.44828012e-11 1.13254511e-12 8.70315433e-15 -8.22369317e-13 2.52825227e-09
1.82500000e+03 4.43238350e-11 1.13692741e-12 8.69445214e-15 -8.08343730e-13 2.52597661e-09
1.82600000e+03 4.41644998e-11 1.14141043e-12 8.68572646e-15 -7.94856877e-13 2.52370488e-09
1.82700000e+03 4.40048787e-11 1.14596548e-12 8.67697788e-15 -7.81908268e-13 2.52143589e-09
1.82800000e+03 4.38450549e-11 1.15060388e-12 8.66820703e-15 -7.69499514e-13 2.51917083e-09
1.82900000e+03 4.36851116e-11 1.15532696e-12 8.65941453e-15 -7.57633327e-13 2.51690848e-09
1.83000000e+03 4.35249317e-11 1.16012606e-12 8.65060100e-15 -7.46311521e-13 2.51465005e-09
1.83100000e+03 4.33647986e-11 1.16499251e-12 8.64176706e-15 -7.35534010e-13 2.51239432e-09
1.83200000e+03 4.32045954e-11 1.16992769e-12 8.63291334e-15 -7.25301810e-13 2.51014219e-09
1.83300000e+03 4.30444053e-11 1.17492295e-12 8.62404049e-15 -7.15616037e-13 2.50789305e-09
1.83400000e+03 4.28842115e-11 1.17998967e-12 8.61514912e-15 -7.06475912e-13 2.50564780e-09
1.83500000e+03 4.27240974e-11 1.18510923e-12 8.60623990e-15 -6.97882755e-13 2.50340523e-09
1.83600000e+03 4.25641462e-11 1.19028303e-12 8.59731344e-15 -6.89835988e-13 2.50116653e-09
1.83700000e+03 4.24042414e-11 1.19551246e-12 8.58837041e-15 -6.82337136e-13 2.49893049e-09
1.83800000e+03 4.22445663e-11 1.20078891e-12 8.57941144e-15 -6.75385822e-13 2.49669831e-09
1.83900000e+03 4.20850044e-11 1.20611381e-12 8.57043720e-15 -6.68981775e-13 2.49446938e-09
1.84000000e+03 4.19257393e-11 1.21147855e-12 8.56144833e-15 -6.63122822e-13 2.49224310e-09
1.84100000e+03 4.17667545e-11 1.21688455e-12 8.55244548e-15 -6.57807891e-13 2.49002065e-09
1.84200000e+03 4.16080338e-11 1.22231325e-12 8.54342933e-15 -6.53035013e-13 2.48780084e-09
1.84300000e+03 4.14497609e-11 1.22778605e-12 8.53440053e-15 -6.48803315e-13 2.48558485e-09
1.84400000e+03 4.12918196e-11 1.23328438e-12 8.52535974e-15 -6.45112029e-13 2.48337148e-09
1.84500000e+03 4.11342937e-11 1.23879967e-12 8.51630765e-15 -6.41958483e-13 2.48116191e-09
1.84600000e+03 4.09772674e-11 1.24434335e-12 8.50724491e-15 -6.39342104e-13 2.47895496e-09
1.84700000e+03 4.08208246e-11 1.24990684e-12 8.49817221e-15 -6.37260422e-13 2.47675179e-09
1.84800000e+03 4.06647495e-11 1.25548159e-12 8.48909022e-15 -6.35710059e-13 2.47455123e-09
1.84900000e+03 4.05093263e-11 1.26106900e-12 8.47999963e-15 -6.34689738e-13 2.47235443e-09
1.85000000e+03 4.03544395e-11 1.26666052e-12 8.47090112e-15 -6.34196280e-13 2.47016023e-09
1.85100000e+03 4.02001734e-11 1.27225757e-12 8.46179538e-15 -6.34229600e-13 2.46796978e-09
1.85200000e+03 4.00466124e-11 1.27785159e-12 8.45268310e-15 -6.34785713e-13 2.46578191e-09
1.85300000e+03 3.98936408e-11 1.28345400e-12 8.44356498e-15 -6.35860727e-13 2.46359778e-09
1.85400000e+03 3.97414434e-11 1.28903626e-12 8.43444172e-15 -6.37449847e-13 2.46141680e-09
1.85500000e+03 3.95900046e-11 1.29461977e-12 8.42531401e-15 -6.39546370e-13 2.45923838e-09
1.85600000e+03 3.94394094e-11 1.30018596e-12 8.41618255e-15 -6.42147684e-13 2.45706369e-09
1.85700000e+03 3.92895426e-11 1.30574626e-12 8.40704807e-15 -6.45248272e-13 2.45489154e-09
1.85800000e+03 3.91405893e-11 1.31128207e-12 8.39791125e-15 -6.48842706e-13 2.45272310e-09
1.85900000e+03 3.89924347e-11 1.31679480e-12 8.38877282e-15 -6.52926647e-13 2.45055720e-09
1.86000000e+03 3.88453641e-11 1.32228586e-12 8.37963349e-15 -6.57494847e-13 2.44839500e-09
1.86100000e+03 3.86990631e-11 1.32775663e-12 8.37049397e-15 -6.62541145e-13 2.44623591e-09
1.86200000e+03 3.85538173e-11 1.33318850e-12 8.36135497e-15 -6.68059466e-13 2.44407933e-09
1.86300000e+03 3.84096125e-11 1.33859284e-12 8.35221722e-15 -6.74045822e-13 2.44192643e-09
1.86400000e+03 3.82664347e-11 1.34397103e-12 8.34308143e-15 -6.80494309e-13 2.43977604e-09
1.86500000e+03 3.81242700e-11 1.34929442e-12 8.33394832e-15 -6.87399108e-13 2.43762931e-09
1.86600000e+03 3.79831049e-11 1.35458436e-12 8.32481860e-15 -6.94754480e-13 2.43548566e-09
1.86700000e+03 3.78431259e-11 1.35983218e-12 8.31569300e-15 -7.02554770e-13 2.43334450e-09
1.86800000e+03 3.77043196e-11 1.36502922e-12 8.30657223e-15 -7.10791400e-13 2.43120699e-09
1.86900000e+03 3.75665731e-11 1.37017679e-12 8.29745701e-15 -7.19458875e-13 2.42907195e-09
1.87000000e+03 3.74300735e-11 1.37527619e-12 8.28834804e-15 -7.28549772e-13 2.42694055e-09
1.87100000e+03 3.72948082e-11 1.38031872e-12 8.27924603e-15 -7.38056749e-13 2.42481161e-09
1.87200000e+03 3.71606647e-11 1.38530565e-12 8.27015170e-15 -7.47973537e-13 2.42268629e-09
1.87300000e+03 3.70278309e-11 1.39023824e-12 8.26106575e-15 -7.58292940e-13 2.42056400e-09
1.87400000e+03 3.68961949e-11 1.39509775e-12 8.25198888e-15 -7.69007835e-13 2.41844416e-09
1.87500000e+03 3.67659449e-11 1.39989541e-12 8.24292177e-15 -7.80109168e-13 2.41632792e-09
1.87600000e+03 3.66369696e-11 1.40462244e-12 8.23386513e-15 -7.91589958e-13 2.41421470e-09
